bar_prev,bar_curr,mode,inter_distance,dist_before_prev,dist_after_prev,dist_before_curr,return_long,return_short,mae_long,mae_short,prev_val_small,prev_val_large,prev_above_zero_small,prev_above_zero_large,prev_cross_up,prev_small_slope,prev_large_slope,prev_amp_small,prev_amp_large,prev_atr,prev_composite,prev_pr_status,prev_pr_peak,prev_pr_trough,curr_val_small,curr_val_large,curr_above_zero_small,curr_above_zero_large,curr_cross_up,curr_small_slope,curr_large_slope,curr_amp_small,curr_amp_large,curr_atr,curr_composite,curr_pr_status,curr_pr_peak,curr_pr_trough,asset
25354,26385,norm,1031,0.0485589077285222,0.0534746470181916,0.018461737136281,11.549115082951865,-11.549115082951865,0.2303408461381402,12.444237105286176,0.8019981172094028,0.8021645197463182,True,True,False,-0.0025165041711089,0.0008801294466756,0.0338605824557853,0.0318527924739361,0.0029285714285714,-0.0033966336177845,neutral,False,False,0.6146675924390287,0.614044364318552,True,True,True,0.0013092338853888,0.0001997185121737,0.078203479698344,0.0873143832354476,0.0083214285714286,0.0011095153732151,neutral,True,False,SUI_USDT
26385,26586,norm,201,0.018461737136281,0.0136167202569092,0.0084333110574693,2.6870197082962983,-2.6870197082962983,0.3528673741439716,2.768048512729367,0.6146675924390287,0.614044364318552,True,True,True,0.0013092338853888,0.0001997185121737,0.078203479698344,0.0873143832354476,0.0083214285714286,0.0011095153732151,neutral,True,False,0.621987551405938,0.6220806306799133,True,True,False,-0.0005618900959627,3.208826078615612e-05,0.1555110129207603,0.1302202296542954,0.0078285714285714,-0.0005939783567488,neutral,True,False,SUI_USDT
26586,27880,norm,1294,0.0084333110574693,0.0102360160506956,0.1288704913841434,1.7334419386040898,-1.7334419386040898,2.9679784147024395,1.7741689151351652,0.621987551405938,0.6220806306799133,True,True,False,-0.0005618900959627,3.208826078615612e-05,0.1555110129207603,0.1302202296542954,0.0078285714285714,-0.0005939783567488,neutral,True,False,-0.4756414725686879,-0.479268622489005,False,False,True,0.008407232177422,-0.0007519192712316,0.0408619757595931,0.2424923846893912,0.0086142857142857,-0.0091591514486537,neutral,True,False,SUI_USDT
27880,28717,norm,837,0.1288704913841434,0.1346744431065657,0.3753274862177677,0.4503715565341465,-0.4503715565341465,3.8056396527134977,2.2668701678885026,-0.4756414725686879,-0.479268622489005,False,False,True,0.008407232177422,-0.0007519192712316,0.0408619757595931,0.2424923846893912,0.0086142857142857,-0.0091591514486537,neutral,True,False,0.3138128891814714,0.3223308229007578,True,True,False,-0.0016352309424357,0.0229454414454193,0.059704613591192,0.0154688289209673,0.0077285714285713,-0.024580672387855,neutral,False,False,SUI_USDT
28717,30095,norm,1378,0.3753274862177677,0.2560377843283382,0.1565612368826388,0.5056417665080769,-0.5056417665080769,1.900515605151076,2.184472065160532,0.3138128891814714,0.3223308229007578,True,True,False,-0.0016352309424357,0.0229454414454193,0.059704613591192,0.0154688289209673,0.0077285714285713,-0.024580672387855,neutral,False,False,-0.5812051855599862,-0.5874357515891442,False,False,True,0.0113950836257077,-0.0008638021100311,0.0099541339464713,0.066405144588586,0.0066928571428569,-0.0122588857357388,neutral,False,False,SUI_USDT
30095,30555,norm,460,0.1565612368826388,0.2455476457514339,1.3421433395907862,-2.327137546468404,2.327137546468404,2.7757125154894693,0.7335811648079379,-0.5812051855599862,-0.5874357515891442,False,False,True,0.0113950836257077,-0.0008638021100311,0.0099541339464713,0.066405144588586,0.0066928571428569,-0.0122588857357388,neutral,False,False,-0.9488148901572484,-0.9354586936847916,False,False,False,-0.1263267067020693,-0.0007386854682697,0.0016149700560628,0.0386121591818334,0.0083642857142857,0.1255880212337995,neutral,False,True,SUI_USDT
30555,30643,norm,88,1.3421433395907862,0.0452868772810661,0.0111006591309775,-0.9007637461622356,0.9007637461622356,1.3168912232625367,0.4313516530917739,-0.9488148901572484,-0.9354586936847916,False,False,False,-0.1263267067020693,-0.0007386854682697,0.0016149700560628,0.0386121591818334,0.0083642857142857,0.1255880212337995,neutral,False,True,-0.986535924345006,-0.9867423356654238,False,False,True,0.0003314957307223,-0.0003905774792803,0.01764981130543,0.036237118477999,0.0061428571428571,-0.0007220732100027,neutral,False,True,SUI_USDT
30643,31643,norm,1000,0.0111006591309775,0.0099144570390584,0.050310146790405,2.089307660794754,-2.089307660794754,0.8500614502253262,4.339922163047925,-0.986535924345006,-0.9867423356654238,False,False,True,0.0003314957307223,-0.0003905774792803,0.01764981130543,0.036237118477999,0.0061428571428571,-0.0007220732100027,neutral,False,True,0.7311638517119426,0.7328947937986847,True,True,False,-0.0028679935697072,0.0004925361253023,0.0397790762993859,0.0243072799386387,0.0055428571428571,-0.0033605296950096,neutral,False,True,SUI_USDT
31643,32286,norm,643,0.050310146790405,0.0556760634970842,0.157242763428461,2.5381219903691803,-2.5381219903691803,1.863463081861959,6.470706260032092,0.7311638517119426,0.7328947937986847,True,True,False,-0.0028679935697072,0.0004925361253023,0.0397790762993859,0.0243072799386387,0.0055428571428571,-0.0033605296950096,neutral,False,True,0.8707958899503405,0.8707775797856003,True,True,True,0.0049553522998491,-0.0007743956554224,0.010536590868614,0.0339967214507834,0.0092785714285713,0.0057297479552716,neutral,False,False,SUI_USDT
32286,32612,norm,326,0.157242763428461,0.0449283808827833,0.0232213406648062,-2.49241757166618,2.49241757166618,2.97182271793367,1.3892965463261904,0.8707958899503405,0.8707775797856003,True,True,True,0.0049553522998491,-0.0007743956554224,0.010536590868614,0.0339967214507834,0.0092785714285713,0.0057297479552716,neutral,False,False,0.4191954694078891,0.4202528104289029,True,True,False,-0.004238765746866,-0.0026118830714227,0.0412220454870655,0.0425121562336335,0.00555,-0.0016268826754433,neutral,False,False,SUI_USDT
32612,33068,norm,456,0.0232213406648062,0.0356554244223425,0.0292246595288257,-4.605543710021316,4.605543710021316,4.941678163802836,1.1564028596513352,0.4191954694078891,0.4202528104289029,True,True,False,-0.004238765746866,-0.0026118830714227,0.0412220454870655,0.0425121562336335,0.00555,-0.0016268826754433,neutral,False,False,-0.9520949796051988,-0.9523650690976212,False,False,True,0.0009109737746125,-0.0009815419555315,0.087489973053616,0.059470732362731,0.00665,-0.001892515730144,neutral,False,False,SUI_USDT
33068,34612,norm,1544,0.0292246595288257,0.02704783770779,0.1347947465601439,-0.4128428304714894,0.4128428304714894,3.668253175208392,1.0886428778037782,-0.9520949796051988,-0.9523650690976212,False,False,True,0.0009109737746125,-0.0009815419555315,0.087489973053616,0.059470732362731,0.00665,-0.001892515730144,neutral,False,False,0.5977699333937362,0.6032998055129557,True,True,False,-0.0090413517631189,0.0013367246341417,0.0082028290331451,0.1484876125673901,0.0083642857142857,-0.0103780763972606,neutral,False,True,SUI_USDT
34612,36604,norm,1992,0.1347947465601439,0.1925094754009735,0.1028076076625427,5.9067384875369795,-5.9067384875369795,0.1980354879594381,6.434833122095481,0.5977699333937362,0.6032998055129557,True,True,False,-0.0090413517631189,0.0013367246341417,0.0082028290331451,0.1484876125673901,0.0083642857142857,-0.0103780763972606,neutral,False,True,-0.5083737691854942,-0.515672950576881,False,False,True,0.006953002798073,-0.0006500677524941,0.0352504664164358,0.088908298969942,0.007342857142857,-0.0076030705505671,neutral,False,False,SUI_USDT
36604,37336,norm,732,0.1028076076625427,0.1315100291638076,0.0980702940524871,-1.0296940836221435,1.0296940836221435,1.6779276471614937,1.967139544740581,-0.5083737691854942,-0.515672950576881,False,False,True,0.006953002798073,-0.0006500677524941,0.0352504664164358,0.088908298969942,0.007342857142857,-0.0076030705505671,neutral,False,False,0.0380803083486036,0.038140807600819,True,True,False,-0.004628280436971,0.0014820911402442,0.064520333924811,0.0260292685528373,0.0051,-0.0061103715772152,neutral,False,True,SUI_USDT
37336,38061,norm,725,0.0980702940524871,0.0844756982963852,0.0656121950168692,-2.390669085046352,2.390669085046352,3.7787182587666246,1.5492744860943308,0.0380803083486036,0.038140807600819,True,True,False,-0.004628280436971,0.0014820911402442,0.064520333924811,0.0260292685528373,0.0051,-0.0061103715772152,neutral,False,True,-0.61821562240667,-0.6200601405769324,False,False,True,0.0012153212864035,-0.0031242249758746,0.0380907254131585,0.0370630433415216,0.0062428571428571,-0.0043395462622781,neutral,False,False,SUI_USDT
38061,39260,norm,1199,0.0656121950168692,0.0632751963073416,0.0584786599787782,2.284047797248826,-2.284047797248826,1.7523937337084123,3.855782383152244,-0.61821562240667,-0.6200601405769324,False,False,True,0.0012153212864035,-0.0031242249758746,0.0380907254131585,0.0370630433415216,0.0062428571428571,-0.0043395462622781,neutral,False,False,0.7486167773345007,0.7512698313023424,True,True,False,-0.0025984771969384,0.0014368807549575,0.062075051832878,0.0647477860537537,0.0060499999999999,-0.0040353579518959,neutral,False,False,SUI_USDT
39260,40130,norm,870,0.0584786599787782,0.0670147314693517,0.0639739894243091,-7.847194186515945,7.847194186515945,7.847194186515945,1.3928138877674527,0.7486167773345007,0.7512698313023424,True,True,False,-0.0025984771969384,0.0014368807549575,0.062075051832878,0.0647477860537537,0.0060499999999999,-0.0040353579518959,neutral,False,False,-0.8434847367899444,-0.8469922354806693,False,False,True,0.0011857783326326,-0.0029751882898449,0.0866923819178637,0.0448640487727241,0.0112,-0.0041609666224776,neutral,False,True,SUI_USDT
40130,41818,norm,1688,0.0639739894243091,0.0555671269620925,0.0375264689650376,3.9373528284321697,-3.9373528284321697,3.644378730628121,5.919719621050318,-0.8434847367899444,-0.8469922354806693,False,False,True,0.0011857783326326,-0.0029751882898449,0.0866923819178637,0.0448640487727241,0.0112,-0.0041609666224776,neutral,False,True,0.8479853993377657,0.8494095498227713,True,True,False,-0.0015563823126559,0.0010132065808768,0.0596163417101728,0.13074596577171,0.0049142857142858,-0.0025695888935328,neutral,False,False,SUI_USDT
41818,42558,norm,740,0.0375264689650376,0.0411922544206507,0.0706318855985936,-2.629083245521593,2.629083245521593,5.413593256059005,0.0,0.8479853993377657,0.8494095498227713,True,True,False,-0.0015563823126559,0.0010132065808768,0.0596163417101728,0.13074596577171,0.0049142857142858,-0.0025695888935328,neutral,False,False,-0.8240371337719744,-0.8246983981263319,False,False,True,0.0027489724154604,-0.0019012987718332,0.0932699070403352,0.0370330842801379,0.0065285714285714,-0.0046502711872936,neutral,False,False,SUI_USDT
3253,3772,norm,519,0.0377115873759729,0.0379662732710918,0.0627963913252554,0.9810891511446032,-0.9810891511446032,0.7535902175458543,1.1517133513436588,0.8312373078859243,0.8308273391890274,True,True,True,0.0001069392879588,-0.0026133045645398,0.0184591149735514,0.0397114588372702,0.0039999999999998,0.0027202438524987,neutral,False,True,-0.1818927903987867,-0.1804266860975653,False,False,False,-0.0005322437955899,0.0049958494176278,0.0214851733819688,0.0217980621132976,0.0069285714285713,0.0055280932132178,neutral,False,False,ORDI_USDT
3772,4126,norm,354,0.0627963913252554,0.0677518319096078,0.0606481642071527,-0.211208110391447,0.211208110391447,1.3094902844269216,0.858912982258518,-0.1818927903987867,-0.1804266860975653,False,False,False,-0.0005322437955899,0.0049958494176278,0.0214851733819688,0.0217980621132976,0.0069285714285713,0.0055280932132178,neutral,False,False,0.2596328507110396,0.2565681207427143,True,True,True,0.0026705319437429,-0.0003228388144672,0.0165881257294578,0.0276284816806904,0.006,0.0029933707582101,neutral,False,False,ORDI_USDT
4126,4600,norm,474,0.0606481642071527,0.0444216751999742,0.0213606417197268,1.9613376605051536,-1.9613376605051536,0.4091999435586272,2.906730633554401,0.2596328507110396,0.2565681207427143,True,True,True,0.0026705319437429,-0.0003228388144672,0.0165881257294578,0.0276284816806904,0.006,0.0029933707582101,neutral,False,False,0.5881449098569913,0.5886671040757944,True,True,False,-0.0015581469185587,-9.161225663483208e-05,0.0885419215962173,0.066676271162884,0.0054285714285714,-0.0014665346619239,neutral,False,False,ORDI_USDT
4600,5696,norm,1096,0.0213606417197268,0.0220826981420231,0.0214964367891252,2.4910047052311057,-2.4910047052311057,1.3423747578189928,2.72626626072516,0.5881449098569913,0.5886671040757944,True,True,False,-0.0015581469185587,-9.161225663483208e-05,0.0885419215962173,0.066676271162884,0.0054285714285714,-0.0014665346619239,neutral,False,False,0.0059603693633477,0.0056190917241057,True,True,True,0.001202971924828,-0.0005429766370436,0.0722598884105525,0.128731837188796,0.0095714285714286,0.0017459485618717,neutral,False,False,ORDI_USDT
5696,6204,norm,508,0.0214964367891252,0.0307626165704372,0.0208604094045555,3.3081285444234423,-3.3081285444234423,0.5130974885228108,7.196867404806919,0.0059603693633477,0.0056190917241057,True,True,True,0.001202971924828,-0.0005429766370436,0.0722598884105525,0.128731837188796,0.0095714285714286,0.0017459485618717,neutral,False,False,0.4249079733704552,0.4251149256437628,True,True,False,-0.0014309768141742,-8.058596319097112e-05,0.2079990678089321,0.1899067873316323,0.0040714285714285,-0.0013503908509832,os_reversal,False,False,ORDI_USDT
6204,7208,norm,1004,0.0208604094045555,0.017819239539797,0.0833505669978798,-1.3200888772709447,1.3200888772709447,3.581231211606326,1.1501764475232006,0.4249079733704552,0.4251149256437628,True,True,False,-0.0014309768141742,-8.058596319097112e-05,0.2079990678089321,0.1899067873316323,0.0040714285714285,-0.0013503908509832,os_reversal,False,False,-0.5971680708988666,-0.6021585811284249,False,False,True,0.0046394051260219,-0.0011482092996882,0.1315281096773507,0.2312066509182667,0.0090000000000002,-0.0057876144257102,neutral,False,False,ORDI_USDT
7208,8972,norm,1764,0.0833505669978798,0.0943104953985444,0.0137909681339027,-6.860927152317878,6.860927152317878,7.7615894039735025,0.2516556291390745,-0.5971680708988666,-0.6021585811284249,False,False,True,0.0046394051260219,-0.0011482092996882,0.1315281096773507,0.2312066509182667,0.0090000000000002,-0.0057876144257102,neutral,False,False,0.0059174624692513,0.0060798266748306,True,True,False,-0.000475939909247,0.0003719943817054,0.1101312197606646,0.2299809982712781,0.0090714285714286,-0.0008479342909525,neutral,False,True,ORDI_USDT
8972,9189,norm,217,0.0137909681339027,0.0134163792670258,0.0203085776572149,1.5642775881683777,-1.5642775881683777,0.2701934015927208,1.9766780432309472,0.0059174624692513,0.0060798266748306,True,True,False,-0.000475939909247,0.0003719943817054,0.1101312197606646,0.2299809982712781,0.0090714285714286,-0.0008479342909525,neutral,False,True,0.1205645241604983,0.1199659284803315,True,True,True,0.0023251523945987,0.0009519640472725,0.1111237647662478,0.2263787936537369,0.0102142857142857,0.0013731883473261,neutral,False,False,ORDI_USDT
9189,9742,norm,553,0.0203085776572149,0.0187189952029017,0.0401515439014307,3.4304116493979167,-3.4304116493979167,0.1120134416129936,3.4584150098011746,0.1205645241604983,0.1199659284803315,True,True,True,0.0023251523945987,0.0009519640472725,0.1111237647662478,0.2263787936537369,0.0102142857142857,0.0013731883473261,neutral,False,False,0.8301945781557033,0.8312118919736624,True,True,False,-0.0015469409980666,0.0010799286277094,0.1230072009047513,0.1731775260930798,0.0142142857142857,-0.0026268696257761,neutral,False,False,ORDI_USDT
9742,11695,norm,1953,0.0401515439014307,0.0371995821762973,0.051114774760046,8.21713821578449,-8.21713821578449,0.0,13.049952619466648,0.8301945781557033,0.8312118919736624,True,True,False,-0.0015469409980666,0.0010799286277094,0.1230072009047513,0.1731775260930798,0.0142142857142857,-0.0026268696257761,neutral,False,False,-0.6999977083772396,-0.7028060800678463,False,False,True,0.002598203592975,-0.0009528908161621,0.1363246055160497,0.4719907108545954,0.0047857142857144,-0.0035510944091372,neutral,False,True,ORDI_USDT
11695,12694,norm,999,0.051114774760046,0.0533656453351456,0.0044232677912619,-7.643232424318236,7.643232424318236,7.880910683012258,0.8631473605204008,-0.6999977083772396,-0.7028060800678463,False,False,True,0.002598203592975,-0.0009528908161621,0.1363246055160497,0.4719907108545954,0.0047857142857144,-0.0035510944091372,neutral,False,True,-0.4324403285591541,-0.4321511144072426,False,False,False,8.854236293552864e-05,0.0004219370503741,0.2083583863374581,0.2369248837207321,0.0204999999999999,0.0003333946874386,neutral,False,False,ORDI_USDT
12694,12803,norm,109,0.0044232677912619,0.0091355062531481,0.0109349526269284,0.135446295543814,-0.135446295543814,1.1377488825680566,0.3521603684139212,-0.4324403285591541,-0.4321511144072426,False,False,False,8.854236293552864e-05,0.0004219370503741,0.2083583863374581,0.2369248837207321,0.0204999999999999,0.0003333946874386,neutral,False,False,-0.3950000707613165,-0.3951211687149319,False,False,True,0.0011592432547239,0.0004679261304639,0.2511380857021941,0.2624645255158493,0.0076428571428571,-0.00069131712426,neutral,False,False,ORDI_USDT
12803,14109,norm,1306,0.0109349526269284,0.0113207657518534,0.1309796035402411,-0.8251048288921946,0.8251048288921946,2.935208981468952,1.6637359664547575,-0.3950000707613165,-0.3951211687149319,False,False,True,0.0011592432547239,0.0004679261304639,0.2511380857021941,0.2624645255158493,0.0076428571428571,-0.00069131712426,neutral,False,False,0.5505868882124939,0.5591357359935819,True,True,False,-0.0092138658602993,0.0007965285330714,0.0376929974578168,0.2883098752074903,0.0052142857142857,-0.0100103943933708,neutral,False,True,ORDI_USDT
14109,14959,norm,850,0.1309796035402411,0.1824919707651552,0.0355318351161083,-0.2045826513911576,0.2045826513911576,1.55482815057283,1.1320240043644323,0.5505868882124939,0.5591357359935819,True,True,False,-0.0092138658602993,0.0007965285330714,0.0376929974578168,0.2883098752074903,0.0052142857142857,-0.0100103943933708,neutral,False,True,0.7932664082629267,0.7932384655644451,True,True,True,0.00127444126546,-0.0008985943877863,0.046291375717021,0.0367693900186929,0.0031428571428571,0.0021730356532464,neutral,False,False,ORDI_USDT
14959,15394,norm,435,0.0355318351161083,0.0355489134258886,0.0915015961142733,1.954352876862099,-1.954352876862099,0.1366680333469972,2.1320213202131977,0.7932664082629267,0.7932384655644451,True,True,True,0.00127444126546,-0.0008985943877863,0.046291375717021,0.0367693900186929,0.0031428571428571,0.0021730356532464,neutral,False,False,0.5425395657224932,0.5427145995896432,True,True,False,-0.0014082775211301,0.0045231325231936,0.0388801177303108,0.016870346642557,0.0088571428571428,-0.0059314100443238,neutral,False,False,ORDI_USDT
15394,17186,norm,1792,0.0915015961142733,0.0983354921913516,0.052024327333988,0.4825737265415613,-0.4825737265415613,0.4825737265415494,4.008042895442364,0.5425395657224932,0.5427145995896432,True,True,False,-0.0014082775211301,0.0045231325231936,0.0388801177303108,0.016870346642557,0.0088571428571428,-0.0059314100443238,neutral,False,False,-0.7444060950273196,-0.7449542549034388,False,False,True,0.0020350810125958,-0.0013881616128961,0.0843862032733681,0.1465007902217921,0.0059285714285713,-0.0034232426254919,neutral,False,False,ORDI_USDT
17186,18693,norm,1507,0.052024327333988,0.0536355939070343,0.0419987119012387,2.1611526147278535,-2.1611526147278535,2.0010672358591295,3.0149413020277476,-0.7444060950273196,-0.7449542549034388,False,False,True,0.0020350810125958,-0.0013881616128961,0.0843862032733681,0.1465007902217921,0.0059285714285713,-0.0034232426254919,neutral,False,False,0.8476862036245563,0.8489521282813238,True,True,False,-0.001365050052777,0.0014130912875473,0.0886336364419613,0.1213532307435317,0.0075714285714286,-0.0027781413403243,neutral,False,False,ORDI_USDT
18693,19692,norm,999,0.0419987119012387,0.0412920614296431,0.1077108300009918,2.037085400887956,-2.037085400887956,1.7106294071559185,2.637764429354922,0.8476862036245563,0.8489521282813238,True,True,False,-0.001365050052777,0.0014130912875473,0.0886336364419613,0.1213532307435317,0.0075714285714286,-0.0027781413403243,neutral,False,False,0.2208192666715486,0.2154418199353921,True,True,True,0.0064702470316662,-0.0004177151062979,0.0483654972070351,0.128367082906392,0.0092142857142855,0.0068879621379641,neutral,False,True,ORDI_USDT
19692,20402,norm,710,0.1077108300009918,0.0738064541136395,0.0197319463029534,6.155618121320705,-6.155618121320705,1.4461223445098597,7.908881494753012,0.2208192666715486,0.2154418199353921,True,True,True,0.0064702470316662,-0.0004177151062979,0.0483654972070351,0.128367082906392,0.0092142857142855,0.0068879621379641,neutral,False,True,0.5029002261987608,0.503503143525052,True,True,False,-0.0008190586487525,0.0005153959257887,0.2383513508915611,0.2003108934570674,0.0117142857142859,-0.0013344545745413,neutral,False,False,ORDI_USDT
20402,21530,norm,1128,0.0197319463029534,0.018090022667727,0.0767276992663414,9.60819770946354,-9.60819770946354,0.012055455093423,10.476190476190474,0.5029002261987608,0.503503143525052,True,True,False,-0.0008190586487525,0.0005153959257887,0.2383513508915611,0.2003108934570674,0.0117142857142859,-0.0013344545745413,neutral,False,False,0.0241436909589022,0.0221549115828539,True,True,True,0.0051646584917991,5.018193031137985e-05,0.1795324266779935,0.4709991041819135,0.017357142857143,0.0051144765614877,neutral,False,False,ORDI_USDT
21530,22122,norm,592,0.0767276992663414,0.074835543879083,0.0195864600477642,12.483501979762424,-12.483501979762424,0.0769907611086633,13.066432028156608,0.0241436909589022,0.0221549115828539,True,True,True,0.0051646584917991,5.018193031137985e-05,0.1795324266779935,0.4709991041819135,0.017357142857143,0.0051144765614877,neutral,False,False,0.3608687393176153,0.3612672246987432,True,True,False,-0.0010268270599907,0.0002533808912087,0.7759411320655968,0.6813367656526308,0.0180714285714287,-0.0012802079511994,neutral,False,False,ORDI_USDT
22122,23544,norm,1422,0.0195864600477642,0.0196044584142855,0.0171562431131639,-9.660702063166124,9.660702063166124,9.660702063166124,0.6942407353084944,0.3608687393176153,0.3612672246987432,True,True,False,-0.0010268270599907,0.0002533808912087,0.7759411320655968,0.6813367656526308,0.0180714285714287,-0.0012802079511994,neutral,False,False,-0.8194607372934574,-0.8195688974815022,False,False,True,5.958154972464102e-05,-0.0010299272101508,0.1397553446372105,0.6407622761779106,0.0297857142857145,-0.0010895087598755,neutral,False,True,ORDI_USDT
23544,25359,norm,1815,0.0171562431131639,0.0131157044477778,0.0577837953608754,1.601904968070134,-1.601904968070134,3.46357830934084,2.229678536638158,-0.8194607372934574,-0.8195688974815022,False,False,True,5.958154972464102e-05,-0.0010299272101508,0.1397553446372105,0.6407622761779106,0.0297857142857145,-0.0010895087598755,neutral,False,True,0.7357571616467684,0.7379302675983659,True,True,False,-0.0027707932889023,0.0010309510282431,0.0853296107969924,0.3395651855499187,0.0195000000000003,-0.0038017443171454,neutral,False,False,ORDI_USDT
25359,26523,norm,1164,0.0577837953608754,0.0534689084898164,0.0166514121209828,2.8763183125599183,-2.8763183125599183,0.9800788324278312,6.988388196441875,0.7357571616467684,0.7379302675983659,True,True,False,-0.0027707932889023,0.0010309510282431,0.0853296107969924,0.3395651855499187,0.0195000000000003,-0.0038017443171454,neutral,False,False,0.2642973698795425,0.2633207073185464,True,True,True,-0.0001178684432242,-0.0011705066823155,0.1357244743556782,0.1911257064611109,0.0189285714285714,0.0010526382390913,neutral,False,True,ORDI_USDT
26523,26628,norm,105,0.0166514121209828,0.0146213991041511,0.0214020198283955,-1.8328673501087251,1.8328673501087251,1.8328673501087251,1.304753028890954,0.2642973698795425,0.2633207073185464,True,True,True,-0.0001178684432242,-0.0011705066823155,0.1357244743556782,0.1911257064611109,0.0189285714285714,0.0010526382390913,neutral,False,True,0.1918112770795308,0.1922991315979254,True,True,False,-0.0023013067861722,-0.0007582049390928,0.1484724148174019,0.199165327144595,0.0275714285714287,-0.0015431018470793,neutral,False,True,ORDI_USDT
26628,27420,norm,792,0.0214020198283955,0.0175550571773742,0.0431971462801779,-2.4683544303797467,2.4683544303797467,4.156118143459916,2.0464135021096945,0.1918112770795308,0.1922991315979254,True,True,False,-0.0023013067861722,-0.0007582049390928,0.1484724148174019,0.199165327144595,0.0275714285714287,-0.0015431018470793,neutral,False,True,-0.8463974477798124,-0.8471753170791361,False,False,True,0.0015516878527572,-0.0012676304970448,0.1993947993573962,0.1988975816267594,0.0082857142857141,-0.0028193183498021,neutral,True,False,ORDI_USDT
27420,28817,norm,1397,0.0431971462801779,0.0427551832107695,0.0502987067672711,2.714687432403195,-2.714687432403195,4.272117672507026,6.402768764871282,-0.8463974477798124,-0.8471753170791361,False,False,True,0.0015516878527572,-0.0012676304970448,0.1993947993573962,0.1988975816267594,0.0082857142857141,-0.0028193183498021,neutral,True,False,0.8105652619029605,0.8129093889162146,True,True,False,-0.0019177741338463,0.0014347186375803,0.2250210642923734,0.3168127331735505,0.0171428571428569,-0.0033524927714266,neutral,False,False,ORDI_USDT
28817,30009,norm,1192,0.0502987067672711,0.0496147741597051,0.2082367057202917,5.696535748130993,-5.696535748130993,0.3474781509950455,6.696851637359158,0.8105652619029605,0.8129093889162146,True,True,False,-0.0019177741338463,0.0014347186375803,0.2250210642923734,0.3168127331735505,0.0171428571428569,-0.0033524927714266,neutral,False,False,-0.1582281451952842,-0.1709641282640136,False,False,True,0.0150228716311946,-0.0003775509035946,0.0341370660668286,0.3102915677025862,0.0304999999999999,-0.0154004225347892,neutral,False,False,ORDI_USDT
30009,30653,norm,644,0.2082367057202917,0.2705950347497854,0.0542462354641398,-1.3349272763498738,1.3349272763498738,1.464435146443517,4.9611476389719,-0.1582281451952842,-0.1709641282640136,False,False,True,0.0150228716311946,-0.0003775509035946,0.0341370660668286,0.3102915677025862,0.0304999999999999,-0.0154004225347892,neutral,False,False,0.0960719350754253,0.0974015766467144,True,True,False,-0.0035984749080469,-1.0727859031961496e-05,0.3314448935173066,0.2716135384508362,0.0328571428571427,-0.003587747049015,neutral,False,False,ORDI_USDT
30653,31430,norm,777,0.0542462354641398,0.0500725708013251,0.0867148237334323,1.756865912762515,-1.756865912762515,0.3432956381260167,5.290791599353806,0.0960719350754253,0.0974015766467144,True,True,False,-0.0035984749080469,-1.0727859031961496e-05,0.3314448935173066,0.2716135384508362,0.0328571428571427,-0.003587747049015,neutral,False,False,-0.1101696549793375,-0.1137293745737945,False,False,True,0.0047177330649389,-0.0010003380635892,0.0669260494939986,0.3160878492435146,0.0384285714285713,-0.0057180711285282,neutral,False,False,ORDI_USDT
31430,31887,norm,457,0.0867148237334323,0.050378168930841,0.0480523433719045,1.2998610835483255,-1.2998610835483255,2.401270093272466,3.5126017066878448,-0.1101696549793375,-0.1137293745737945,False,False,True,0.0047177330649389,-0.0010003380635892,0.0669260494939986,0.3160878492435146,0.0384285714285713,-0.0057180711285282,neutral,False,False,-0.6113945611781274,-0.6067681825096198,False,False,False,-0.0051964087172973,-0.000712921490547,0.0618720412193312,0.239665707174333,0.0284999999999998,0.0044834872267503,neutral,False,False,ORDI_USDT
31887,32035,norm,148,0.0480523433719045,0.0748492219474774,0.1166784316320072,4.123812322460585,-4.123812322460585,0.9305514741894296,4.486237633460674,-0.6113945611781274,-0.6067681825096198,False,False,False,-0.0051964087172973,-0.000712921490547,0.0618720412193312,0.239665707174333,0.0284999999999998,0.0044834872267503,neutral,False,False,-0.6128540668589995,-0.6200897098056588,False,False,True,0.010890415498281,0.0006344108799526,0.0289450060888651,0.1812233395828552,0.0252857142857141,-0.0102560046183283,neutral,False,False,ORDI_USDT
32035,32460,norm,425,0.1166784316320072,0.2941841465037645,0.0247884981841277,5.437441204139223,-5.437441204139223,0.5644402634054609,7.469426152398858,-0.6128540668589995,-0.6200897098056588,False,False,True,0.010890415498281,0.0006344108799526,0.0289450060888651,0.1812233395828552,0.0252857142857141,-0.0102560046183283,neutral,False,False,0.7527748276114515,0.753655430014919,True,True,False,-0.0012522804672901,0.0003281293599062,0.4099375498204683,0.2570201565729156,0.0339999999999999,-0.0015804098271963,neutral,False,False,ORDI_USDT
32460,33457,norm,997,0.0247884981841277,0.0197208973789984,0.0638043974428655,-8.993576017130628,8.993576017130628,10.751249107780158,0.5264097073518851,0.7527748276114515,0.753655430014919,True,True,False,-0.0012522804672901,0.0003281293599062,0.4099375498204683,0.2570201565729156,0.0339999999999999,-0.0015804098271963,neutral,False,False,-0.7143675113605379,-0.7156937981699366,False,False,True,0.0025991398919304,-0.0016528710211923,0.4828216225503801,0.4317994660950035,0.0241428571428572,-0.0042520109131227,neutral,False,False,ORDI_USDT
